PrdAcctId,CityCd,CusType,MaritalStatus,SexCode,MemberType,KYCYN,Years since opening the account,years for cust,Age,ActTotBalFcy,churn?
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,39.0,0.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,44.0,631.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,34.0,240.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,36.0,131559.48,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,67.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,55.0,11.5,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,42.0,121.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,60.0,988.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,52.0,15643.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,50.0,911.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,33.0,256.35,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,54.0,134.28,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,31.0,0.0,0
SB,NBO,1.0,2.0,M ,0.0,Y,5.0,5.0,46.0,121.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,41.0,921.65,0
SB,NBO,1.0,1.0,M ,0.0,Y,5.0,5.0,23.0,121.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,44.0,863.08,0
SB,NBO,1.0,2.0,F ,0.0,Y,5.0,5.0,38.0,10982.34,0
SB,NBO,1.0,2.0,M ,0.0,Y,5.0,5.0,46.0,1416.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,33.0,121.0,0
SB,NBO,1.0,1.0,F ,0.0,Y,5.0,5.0,28.0,59877.52,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,33.0,15375.5,0
SB,NBO,1.0,1.0,M ,0.0,Y,5.0,5.0,39.0,8035.93,0
SB,NBO,1.0,2.0,M ,2.0,Y,5.0,5.0,54.0,1946.64,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,39.0,3783.19,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,36.0,29188.5,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,36.0,121.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,27.0,0.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,58.0,718.98,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,36.0,121.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,32.0,121.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,36.0,121.0,0
SB,NMM,1.0,2.0,M ,1.0,Y,5.0,5.0,48.0,2640.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,46.0,0.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,46.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,59.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,32.0,121.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,32.0,81.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,48.0,121.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,49.0,56.35,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,38.0,121.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,29.0,121.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,32.0,121.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,36.0,855.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,5.0,5.0,26.0,121.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,37.0,121.0,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,25.0,1743.0,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,34.0,35.5,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,37.0,121.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,25.0,92.5,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,25.0,121.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,54.0,14672.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,50.0,10951.41,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,26.0,121.0,0
SB,NBO,1.0,2.0,F ,0.0,Y,5.0,5.0,46.0,2328.5,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,30.0,121.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,37.0,121.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,22.0,678.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,1.0,5.0,20.0,6567.5,0
SB,MUM,1.0,1.0,F ,0.0,Y,2.0,5.0,23.0,677.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,28.0,1222.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,24.0,373.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,51.0,682.21,0
SB,NMM,1.0,2.0,M ,2.0,Y,5.0,5.0,56.0,16.64,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,31.0,7027.11,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,67.0,2483.18,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,32.0,3714.5,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,34.0,37348.5,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,34.0,547.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,46.0,1031.75,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,25.0,242011.1,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,34.0,1927.5,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,35.0,119.0,0
SB,NMM,1.0,2.0,M ,1.0,Y,5.0,5.0,55.0,2411.47,0
SB,MUM,1.0,1.0,M ,1.0,Y,5.0,5.0,28.0,1790.69,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,58.0,1845.0,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,31.0,0.0,0
SB,NMM,1.0,2.0,M ,1.0,Y,5.0,5.0,37.0,317.91,0
SB,NMM,1.0,2.0,M ,1.0,Y,5.0,5.0,40.0,1768.4,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,29.0,0.0,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,35.0,1227.25,0
SB,MUM,13.0,1.0,M ,1.0,Y,5.0,5.0,33.0,3826.27,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,45.0,9079.99,0
SB,MUM,1.0,1.0,M ,1.0,Y,5.0,5.0,57.0,3585.84,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,31.0,1211.91,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,52.0,0.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,31.0,610.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,40.0,0.0,0
SB,NMM,1.0,2.0,M ,1.0,Y,5.0,5.0,38.0,4502.13,0
SB,NMM,1.0,2.0,F ,1.0,Y,5.0,5.0,29.0,23092.56,0
SB,NMM,1.0,2.0,M ,1.0,Y,5.0,5.0,55.0,2509.82,0
SB,NBO,1.0,2.0,F ,0.0,Y,5.0,5.0,29.0,620.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,34.0,1804.5,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,53.0,610.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,42.0,334.86,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,52.0,13974.33,0
SB,NMM,1.0,2.0,F ,1.0,Y,5.0,5.0,49.0,2580.64,0
SB,NMM,1.0,2.0,M ,1.0,Y,5.0,5.0,58.0,4201.99,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,39.0,1262.52,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,67.0,610.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,55.0,165.4,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,32.0,4053.42,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,56.0,8307.08,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,37.0,25387.09,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,69.0,1306.4,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,58.0,1772.5,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,39.0,74.75,0
SB,NMM,1.0,2.0,M ,1.0,Y,5.0,5.0,56.0,6061.56,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,43.0,4027.37,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,33.0,997.15,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,44.0,1962.59,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,64.0,4802.75,0
SB,MUM,1.0,1.0,F ,0.0,Y,5.0,5.0,39.0,12299.04,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,47.0,17034.61,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,39.0,1053.53,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,45.0,1523.24,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,56.0,2451.34,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,57.0,1895.59,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,60.0,895.65,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,43.0,19.12,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,34.0,488.52,0
SB,NBO,1.0,2.0,F ,1.0,Y,5.0,5.0,48.0,0.01,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,28.0,1020.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,49.0,1093.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,0.0,5.0,19.0,6976.81,0
SB,MUM,1.0,2.0,F ,1.0,Y,5.0,5.0,36.0,926.26,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,47.0,1789.38,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,37.0,53293.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,46.0,0.13,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,36.0,228.68,0
SB,MUM,1.0,1.0,F ,0.0,Y,5.0,5.0,25.0,3330.5,0
SB,MUM,1.0,1.0,F ,0.0,Y,5.0,5.0,24.0,4819.5,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,30.0,1088.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,5.0,5.0,58.0,1403.8,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,77.0,0.0,0
SB,NBO,1.0,2.0,M ,1.0,Y,5.0,5.0,57.0,926.28,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,51.0,473.29,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,34.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,44.0,4557.5,0
SB,NBO,1.0,1.0,M ,0.0,Y,5.0,5.0,42.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,47.0,837.75,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,54.0,307.84,0
SB,NMM,1.0,2.0,F ,1.0,Y,5.0,5.0,40.0,16442.35,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,52.0,736.5,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,36.0,13467.6,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,56.0,4168.5,0
SB,NMM,1.0,1.0,M ,1.0,Y,5.0,5.0,25.0,1121.53,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,29.0,2808.54,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,40.0,4254.3,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,34.0,8936.5,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,38.0,3991.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,40.0,0.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,59.0,120.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,25.0,0.0,0
SB,OTHERS,1.0,2.0,M ,0.0,Y,5.0,5.0,51.0,708.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,47.0,120.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,38.0,120.0,0
SB,NMM,1.0,1.0,F ,0.0,Y,2.0,5.0,22.0,0.0,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,43.0,1739.02,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,62.0,64322.55,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,63.0,121.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,31.0,120.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,36.0,120.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,60.0,1100.84,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,62.0,0.0,0
SB,MUM,1.0,2.0,F ,1.0,Y,5.0,5.0,51.0,1418.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,3.0,5.0,34.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,57.0,1906.58,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,27.0,429.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,46.0,1357.74,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,33.0,902.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,39.0,120.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,42.0,716.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,49.0,120.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,23.0,234.0,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,39.0,120.0,0
SB,NBO,1.0,1.0,M ,0.0,Y,5.0,5.0,49.0,208347.08,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,42.0,606.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,37.0,1123.29,0
SB,MUM,1.0,2.0,F ,1.0,Y,5.0,5.0,41.0,3645.77,0
SB,MUM,1.0,1.0,F ,0.0,Y,5.0,5.0,32.0,0.0,0
SB,MUM,9.0,1.0,M ,0.0,Y,5.0,5.0,16.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,51.0,606.0,0
SB,NBO,1.0,2.0,F ,1.0,Y,5.0,5.0,36.0,1496.5,0
SB,NBO,1.0,1.0,M ,1.0,Y,5.0,5.0,32.0,1495.75,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,52.0,629.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,24.0,1006.75,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,36.0,1677.45,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,35.0,578.47,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,44.0,212.33,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,43.0,1267.72,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,38.0,1137.57,0
SB,NBO,1.0,1.0,M ,0.0,Y,5.0,5.0,27.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,58.0,7387.42,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,34.0,4030.06,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,61.0,2084.75,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,34.0,815.64,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,25.0,1000.87,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,32.0,160.08,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,57.0,208.18,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,48.0,1923.61,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,28.0,2802.5,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,46.0,100808.2,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,59.0,0.0,0
SB,NBO,1.0,2.0,M ,1.0,Y,5.0,5.0,33.0,14.78,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,60.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,35.0,102756.55,0
SB,MUM,1.0,1.0,M ,1.0,Y,5.0,5.0,43.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,31.0,43.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,35.0,1106.9,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,39.0,982.14,0
SB,NBO,1.0,1.0,M ,0.0,Y,5.0,5.0,26.0,120.0,0
SB,NBO,1.0,1.0,M ,0.0,Y,5.0,5.0,24.0,120.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,32.0,6124.1,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,52.0,11945.0,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,52.0,63359.25,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,53.0,1878.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,38.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,33.0,603.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,65.0,2968.81,0
SB,NMM,1.0,1.0,M ,1.0,Y,5.0,5.0,34.0,16769.58,0
SB,MUM,1.0,1.0,F ,0.0,Y,5.0,5.0,24.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,48.0,1132.5,0
SB,NMM,10.0,2.0,M ,1.0,Y,5.0,5.0,40.0,4247.54,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,31.0,213.14,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,37.0,4676.37,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,43.0,1058.88,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,28.0,5082.89,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,58.0,157615.71,0
SB,NMM,1.0,2.0,M ,1.0,Y,5.0,5.0,60.0,77.89,0
SB,NMM,1.0,1.0,M ,0.0,Y,5.0,5.0,27.0,1857.5,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,49.0,140.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,52.0,830.68,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,45.0,3198.35,0
SB,MUM,10.0,2.0,M ,0.0,Y,5.0,5.0,68.0,220.26,0
SB,NBO,1.0,2.0,F ,0.0,Y,5.0,5.0,58.0,39143.68,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,46.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,55.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,37.0,120.1,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,43.0,1203.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,37.0,2235.5,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,59.0,50927.72,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,45.0,1186.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,36.0,81.75,0
SB,MUM,1.0,1.0,F ,0.0,Y,5.0,5.0,23.0,1129.5,0
SB,NMM,1.0,2.0,F ,0.0,Y,5.0,5.0,37.0,644.49,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,45.0,499.5,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,43.0,81964.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,38.0,869.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,36.0,1172.84,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,41.0,18400.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,5.0,5.0,27.0,1105.88,0
SB,NMM,10.0,2.0,M ,0.0,Y,5.0,5.0,69.0,0.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,5.0,5.0,31.0,110.77,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,27.0,791.52,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,23.0,744.9,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,52.0,10023.82,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,47.0,1002.9,0
SB,NMM,1.0,2.0,M ,1.0,Y,5.0,5.0,38.0,886.5,0
SB,NMM,1.0,2.0,M ,1.0,Y,5.0,5.0,58.0,139178.54,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,31.0,5971.98,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,44.0,5798.59,0
SB,NMM,1.0,2.0,M ,0.0,Y,5.0,5.0,55.0,11115.88,0
SB,NMM,1.0,1.0,F ,1.0,Y,5.0,5.0,24.0,759.42,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,31.0,165.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,35.0,22162.09,0
SB,MUM,1.0,2.0,M ,2.0,Y,5.0,5.0,67.0,975.3,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,36.0,118.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,33.0,1183.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,43.0,118.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,4.0,5.0,47.0,198.25,0
SB,MUM,1.0,2.0,M ,0.0,Y,4.0,5.0,54.0,118.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,30.0,118.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,33.0,118.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,29.0,1186.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,5.0,5.0,41.0,416.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,25.0,2319.52,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,33.0,118.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,29.0,667.3,0
SB,MUM,1.0,1.0,M ,0.0,Y,5.0,5.0,29.0,809.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,40.0,411.4,0
SB,MUM,1.0,2.0,M ,1.0,Y,5.0,5.0,55.0,536.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,30.0,118.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,4.0,5.0,33.0,21758.65,0
SB,MUM,1.0,2.0,M ,0.0,Y,5.0,5.0,33.0,0.01,0
SB,MUM,9.0,1.0,M ,0.0,Y,5.0,5.0,19.0,118.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,4.0,4.0,31.0,55718.23,0
SB,MUM,1.0,2.0,F ,0.0,Y,4.0,4.0,38.0,118.0,0
SB,MUM,10.0,2.0,M ,0.0,Y,4.0,4.0,66.0,1113.96,0
SB,MUM,1.0,2.0,M ,0.0,Y,4.0,4.0,29.0,1028.75,0
SB,MUM,1.0,2.0,F ,0.0,Y,4.0,4.0,48.0,55064.5,0
SB,MUM,1.0,1.0,M ,0.0,Y,4.0,4.0,25.0,600.5,0
SB,MUM,1.0,2.0,M ,1.0,Y,4.0,4.0,34.0,976.9,0
SB,MUM,1.0,2.0,M ,0.0,Y,4.0,4.0,50.0,0.0,0
SB,NBO,1.0,2.0,M ,0.0,Y,4.0,4.0,53.0,3247.5,0
SB,NBO,1.0,2.0,M ,0.0,Y,3.0,4.0,53.0,3058.93,0
SB,MUM,1.0,2.0,M ,0.0,Y,4.0,4.0,54.0,10512.66,0
SB,MUM,1.0,2.0,M ,0.0,Y,4.0,4.0,59.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,4.0,4.0,59.0,2532.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,4.0,4.0,25.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,4.0,4.0,37.0,217.16,0
SB,MUM,1.0,1.0,M ,0.0,Y,4.0,4.0,29.0,118.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,4.0,4.0,51.0,189.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,4.0,4.0,33.0,21631.69,0
SB,NBO,1.0,1.0,M ,0.0,Y,4.0,4.0,27.0,2011.5,0
SB,NMM,10.0,2.0,M ,0.0,Y,4.0,1.0,65.0,179461.69,0
SB,NBO,1.0,1.0,F ,0.0,Y,4.0,4.0,26.0,197.91,0
SB,NBO,1.0,2.0,F ,0.0,Y,4.0,4.0,36.0,1133.43,0
SB,NMM,1.0,1.0,M ,0.0,Y,4.0,4.0,23.0,2795.96,0
SB,NBO,10.0,2.0,F ,0.0,Y,4.0,4.0,63.0,52588.01,0
SB,MUM,1.0,2.0,M ,1.0,Y,4.0,4.0,40.0,1011.49,0
SB,NBO,1.0,1.0,M ,0.0,Y,4.0,4.0,23.0,12.0,0
SB,NBO,1.0,2.0,M ,0.0,Y,4.0,4.0,39.0,62.9,0
SB,NBO,1.0,2.0,M ,0.0,Y,4.0,4.0,33.0,0.0,0
SB,NBO,1.0,2.0,M ,1.0,Y,4.0,4.0,38.0,16992.25,0
SB,NBO,9.0,1.0,F ,0.0,Y,4.0,4.0,17.0,1042.0,0
SB,NBO,1.0,1.0,M ,0.0,Y,4.0,4.0,25.0,91.0,0
SB,NBO,1.0,2.0,M ,1.0,Y,4.0,4.0,46.0,8125.22,0
SB,NBO,1.0,2.0,M ,0.0,Y,4.0,4.0,65.0,2118.0,0
SB,MUM,10.0,2.0,M ,0.0,Y,4.0,4.0,81.0,28941.5,0
